"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 18, 2016","737.04","734.28","738.21","732.81","23.75K","0.60%"
"Feb 17, 2016","732.65","734.85","737.01","731.81","26.16K","0.04%"
"Feb 16, 2016","732.38","725.16","732.38","724.98","28.43K","1.28%"
"Feb 15, 2016","723.13","719.97","723.26","717.74","16.91K","0.36%"
"Feb 05, 2016","720.55","715.08","720.62","714.31","17.63K","0.83%"
"Feb 04, 2016","714.64","711.21","717.26","711.21","15.30K","0.64%"
"Feb 03, 2016","710.09","706.72","710.70","703.81","19.54K","0.11%"
"Feb 02, 2016","709.29","709.99","714.24","707.90","26.46K","-0.28%"
"Feb 01, 2016","711.31","715.96","718.18","710.63","31.29K","-0.75%"
"Jan 29, 2016","716.72","710.92","716.72","709.52","28.57K","0.85%"
"Jan 28, 2016","710.65","713.75","716.68","710.65","34.56K","-0.50%"
"Jan 27, 2016","714.25","710.97","714.63","710.97","28.69K","0.89%"
"Jan 26, 2016","707.98","709.56","713.40","706.30","36.31K","-1.11%"
"Jan 25, 2016","715.93","703.66","716.20","703.09","36.48K","2.60%"
"Jan 22, 2016","697.80","694.23","697.80","686.39","26.19K","0.68%"
"Jan 21, 2016","693.08","695.03","698.90","691.05","25.11K","-0.68%"
"Jan 20, 2016","697.85","702.44","704.57","697.01","18.85K","-0.75%"
"Jan 19, 2016","703.11","692.06","703.11","691.19","22.29K","1.46%"
"Jan 18, 2016","692.97","701.19","701.19","683.38","36.56K","-2.31%"
"Jan 15, 2016","709.35","716.16","718.92","709.35","21.52K","-0.85%"
"Jan 14, 2016","715.45","719.06","719.06","710.65","22.00K","-1.06%"
"Jan 13, 2016","723.08","724.68","727.71","720.68","24.10K","-0.13%"
"Jan 12, 2016","724.00","711.00","724.00","708.88","29.75K","1.67%"
"Jan 11, 2016","712.12","716.64","717.34","710.92","23.14K","-0.98%"
"Jan 08, 2016","719.20","721.30","721.30","712.01","35.48K","-0.76%"
"Jan 07, 2016","724.74","735.48","735.48","719.45","32.56K","-1.48%"
"Jan 06, 2016","735.65","730.63","736.10","730.63","16.78K","0.63%"
"Jan 05, 2016","731.05","733.62","735.44","728.37","19.20K","-0.66%"
"Jan 04, 2016","735.89","738.52","741.54","734.89","22.39K","-0.54%"
"Dec 31, 2015","739.87","736.41","739.87","733.98","27.99K","0.30%"
"Dec 30, 2015","737.69","731.97","738.28","731.94","22.64K","0.78%"
"Dec 29, 2015","731.95","727.51","731.95","724.58","21.59K","0.41%"
"Dec 28, 2015","728.99","728.98","731.76","727.73","21.69K","0.04%"
"Dec 25, 2015","728.69","728.07","731.32","726.54","19.87K","-0.24%"
"Dec 24, 2015","730.43","728.76","732.55","727.72","22.28K","0.31%"
"Dec 23, 2015","728.18","732.13","734.65","724.17","17.43K","-0.58%"
"Dec 22, 2015","732.42","737.00","738.30","730.81","21.32K","-0.60%"
"Dec 21, 2015","736.84","739.58","740.69","732.23","24.63K","-0.27%"
"Dec 18, 2015","738.84","742.18","742.62","738.84","34.47K","-0.63%"
"Dec 17, 2015","743.54","740.97","743.54","739.35","24.91K","0.87%"
"Dec 16, 2015","737.16","729.84","739.64","729.84","36.54K","1.23%"
"Dec 15, 2015","728.22","724.76","728.35","724.35","42.01K","0.64%"
"Dec 14, 2015","723.62","721.98","724.04","720.92","18.38K","0.20%"
"Dec 11, 2015","722.17","717.23","722.98","715.55","20.58K","0.82%"
"Dec 10, 2015","716.28","723.97","724.94","716.28","26.63K","-1.23%"
"Dec 09, 2015","725.22","732.87","735.20","724.36","25.00K","-1.17%"
"Dec 08, 2015","733.80","725.81","733.80","721.13","26.14K","1.11%"
"Dec 07, 2015","725.74","731.00","731.40","725.37","18.77K","-0.50%"
"Dec 04, 2015","729.42","730.04","730.41","722.32","20.38K","-0.09%"
"Dec 03, 2015","730.05","730.55","734.10","729.16","18.39K","-0.37%"
"Dec 02, 2015","732.78","726.78","733.14","726.78","20.14K","0.85%"
"Dec 01, 2015","726.60","723.85","729.01","723.85","24.22K","0.26%"
"Nov 30, 2015","724.74","730.88","730.88","721.11","24.94K","-1.06%"
"Nov 27, 2015","732.49","742.05","743.37","731.85","31.12K","-1.35%"
"Nov 26, 2015","742.55","745.33","747.23","742.44","37.74K","-0.36%"
"Nov 25, 2015","745.26","744.54","746.22","738.64","32.79K","0.05%"
"Nov 24, 2015","744.87","748.53","748.53","739.18","37.89K","-0.50%"
"Nov 23, 2015","748.58","746.19","752.10","746.19","35.23K","0.45%"
"Nov 20, 2015","745.24","740.32","746.68","740.32","33.68K","0.66%"
"Nov 19, 2015","740.35","736.88","740.35","733.66","31.36K","0.64%"
"Nov 18, 2015","735.62","731.20","736.39","730.51","27.70K","-0.01%"
"Nov 17, 2015","735.70","736.40","738.52","734.41","37.18K","-0.22%"
"Nov 16, 2015","737.35","732.72","739.08","731.74","28.83K","0.42%"
"Nov 13, 2015","734.26","726.21","734.26","725.38","30.99K","1.60%"
"Nov 12, 2015","722.71","713.84","722.71","712.79","23.94K","1.24%"
"Nov 11, 2015","713.86","714.18","716.35","711.91","20.60K","-0.12%"
"Nov 10, 2015","714.73","715.07","715.65","711.32","18.95K","-0.16%"
"Nov 09, 2015","715.88","716.30","717.08","714.87","19.70K","0.08%"
"Nov 06, 2015","715.28","719.86","719.86","710.26","23.63K","-0.61%"
"Nov 05, 2015","719.70","715.42","719.91","714.19","29.21K","0.56%"
"Nov 04, 2015","715.72","720.17","720.87","715.62","28.39K","-0.31%"
"Nov 03, 2015","717.95","710.26","718.00","705.59","29.31K","1.11%"
"Nov 02, 2015","710.07","720.91","722.34","708.43","25.79K","-1.44%"
"Oct 30, 2015","720.41","717.62","720.78","716.20","23.34K","0.45%"
"Oct 29, 2015","717.16","710.26","717.16","710.26","26.71K","1.16%"
"Oct 28, 2015","708.97","708.03","711.70","707.27","26.98K","0.28%"
"Oct 27, 2015","706.99","703.89","706.99","703.01","30.63K","0.17%"
"Oct 26, 2015","705.76","711.11","712.91","705.76","25.34K","-0.31%"
"Oct 23, 2015","707.96","708.51","711.27","706.00","27.67K","0.32%"
"Oct 22, 2015","705.67","698.28","705.67","698.28","26.58K","0.99%"
"Oct 21, 2015","698.73","700.75","703.65","698.12","23.54K","-0.26%"
"Oct 20, 2015","700.53","704.42","706.75","697.03","33.35K","-0.49%"
"Oct 19, 2015","704.01","700.75","705.75","700.75","32.31K","0.52%"
"Oct 16, 2015","700.34","698.45","703.69","698.45","36.61K","0.43%"
"Oct 15, 2015","697.37","692.31","697.67","692.26","31.77K","0.71%"
"Oct 14, 2015","692.43","691.41","695.78","691.18","26.33K","0.33%"
"Oct 13, 2015","690.14","686.61","690.14","685.64","26.87K","0.44%"
"Oct 12, 2015","687.13","689.35","691.22","687.13","28.66K","-0.32%"
"Oct 09, 2015","689.36","694.12","694.88","689.36","37.82K","-0.42%"
"Oct 08, 2015","692.24","681.05","692.96","681.05","41.32K","1.56%"
"Oct 07, 2015","681.63","688.86","689.54","680.66","35.87K","-0.63%"
"Oct 06, 2015","685.95","681.37","686.81","681.35","34.53K","1.85%"
"Oct 05, 2015","673.51","667.65","673.51","666.03","31.13K","1.05%"
"Oct 02, 2015","666.52","663.62","667.06","662.53","21.65K","0.55%"
"Oct 01, 2015","662.86","661.43","662.86","659.75","21.17K","0.26%"
"Sep 30, 2015","661.14","657.19","663.24","657.19","20.03K","0.67%"
"Sep 29, 2015","656.72","656.76","657.76","652.64","23.85K","-0.54%"
"Sep 28, 2015","660.29","665.73","666.20","659.96","18.75K","-0.60%"
"Sep 25, 2015","664.30","659.40","664.30","658.52","17.27K","0.74%"
"Sep 24, 2015","659.40","658.37","663.34","658.37","31.18K","0.11%"
"Sep 23, 2015","658.70","655.07","658.70","654.36","24.91K","0.33%"
"Sep 22, 2015","656.51","655.05","656.54","654.10","24.06K","0.46%"
"Sep 21, 2015","653.49","647.63","653.49","647.63","24.02K","0.86%"
"Sep 18, 2015","647.94","642.16","650.04","642.16","38.36K","1.07%"
"Sep 17, 2015","641.06","640.74","642.12","639.24","15.09K","0.30%"
"Sep 16, 2015","639.16","638.47","639.47","636.82","15.24K","0.18%"
"Sep 15, 2015","638.03","639.33","640.72","637.58","19.26K","-0.25%"
"Sep 14, 2015","639.66","646.21","647.20","637.21","16.89K","-1.06%"
"Sep 11, 2015","646.49","648.53","649.97","645.85","18.13K","-0.25%"
"Sep 10, 2015","648.12","647.03","649.57","645.10","13.53K","-0.31%"
"Sep 09, 2015","650.12","646.94","650.58","646.91","23.53K","0.63%"
"Sep 08, 2015","646.03","640.39","646.03","639.05","21.19K","0.93%"
"Sep 07, 2015","640.09","645.28","646.98","639.76","16.30K","-0.79%"
"Sep 04, 2015","645.21","642.53","646.54","642.17","16.46K","0.38%"
"Sep 03, 2015","642.75","646.39","647.91","640.17","27.06K","-1.03%"
"Sep 01, 2015","649.45","649.17","653.21","646.04","24.45K","0.05%"
"Aug 31, 2015","649.15","653.29","653.45","646.03","29.87K","-0.35%"
"Aug 28, 2015","651.42","647.89","651.42","644.54","40.20K","0.85%"
"Aug 27, 2015","645.90","644.33","648.68","643.81","24.24K","0.94%"
"Aug 26, 2015","639.91","624.60","639.91","624.60","26.64K","2.33%"
"Aug 25, 2015","625.36","610.76","629.77","609.70","36.37K","-0.07%"
"Aug 24, 2015","625.82","650.38","650.38","621.81","37.95K","-4.96%"
"Aug 21, 2015","658.48","664.13","664.13","643.53","42.40K","-1.27%"
"Aug 20, 2015","666.97","671.99","673.22","663.26","20.24K","-0.88%"
"Aug 19, 2015","672.86","672.92","673.99","665.43","21.85K","-0.21%"
"Aug 18, 2015","674.27","674.08","674.83","669.50","22.21K","0.21%"
"Aug 17, 2015","672.86","680.18","680.62","669.97","22.79K","-0.83%"
"Aug 14, 2015","678.49","675.09","680.78","673.02","21.30K","0.33%"
"Aug 13, 2015","676.29","682.51","682.51","672.90","30.07K","-1.11%"
"Aug 12, 2015","683.87","687.65","689.69","680.10","33.22K","-0.62%"
"Aug 11, 2015","688.11","691.49","692.79","687.59","23.76K","-0.16%"
"Aug 10, 2015","689.23","684.57","689.63","684.25","22.61K","0.82%"
"Aug 07, 2015","683.62","683.19","683.62","678.95","17.30K","0.23%"
"Aug 06, 2015","682.08","685.93","686.48","680.95","29.29K","-0.57%"
"Aug 05, 2015","686.01","678.40","686.01","678.40","26.27K","1.43%"
"Aug 04, 2015","676.33","675.18","678.28","672.61","20.41K","0.24%"
"Aug 03, 2015","674.68","678.68","679.17","669.20","30.52K","-1.58%"
"Jul 31, 2015","685.49","691.85","693.31","685.49","28.58K","-0.68%"
"Jul 30, 2015","690.15","689.02","690.53","687.49","30.75K","0.33%"
"Jul 29, 2015","687.87","693.44","693.44","687.87","24.62K","-0.85%"
"Jul 28, 2015","693.76","702.14","702.14","692.18","30.29K","-0.82%"
"Jul 27, 2015","699.51","691.51","699.51","691.30","30.36K","1.43%"
"Jul 24, 2015","689.67","684.57","690.74","683.48","35.58K","0.99%"
"Jul 23, 2015","682.94","684.71","687.76","682.94","36.62K","0.06%"
"Jul 22, 2015","682.50","673.10","683.02","672.59","36.04K","1.09%"
"Jul 21, 2015","675.13","676.70","681.61","673.68","25.52K","-0.27%"
"Jul 20, 2015","676.95","676.71","679.19","673.02","28.23K","-0.46%"
"Jul 17, 2015","680.07","676.20","681.51","675.94","26.94K","0.58%"
"Jul 16, 2015","676.18","677.03","680.14","673.62","37.04K","-0.79%"
"Jul 15, 2015","681.55","689.30","689.68","681.55","44.85K","-1.03%"
"Jul 14, 2015","688.62","688.25","691.34","682.31","45.69K","0.59%"
"Jul 13, 2015","684.58","677.48","685.80","676.44","45.56K","1.42%"
"Jul 10, 2015","674.98","669.56","676.39","669.56","36.54K","1.07%"
"Jul 09, 2015","667.84","665.44","669.94","663.23","37.12K","-0.31%"
"Jul 08, 2015","669.95","670.94","677.04","663.91","45.82K","0.08%"
"Jul 07, 2015","669.42","666.16","672.83","664.00","54.59K","0.39%"
"Jul 06, 2015","666.80","661.05","667.33","661.04","46.58K","1.34%"
"Jul 03, 2015","657.99","654.55","659.98","654.55","42.91K","0.87%"
"Jul 02, 2015","652.34","642.17","653.73","642.17","37.77K","1.24%"
"Jul 01, 2015","644.38","645.62","647.35","640.80","26.25K","-0.40%"
"Jun 30, 2015","646.97","648.79","652.22","646.24","30.26K","-0.73%"
"Jun 29, 2015","651.73","646.63","651.73","646.21","23.56K","0.48%"
"Jun 26, 2015","648.64","652.26","656.22","648.64","32.11K","-0.68%"
"Jun 25, 2015","653.09","655.32","657.08","652.25","30.01K","-0.46%"
"Jun 24, 2015","656.14","657.76","658.69","655.48","23.73K","-0.19%"
"Jun 23, 2015","657.38","654.44","657.38","653.76","22.01K","-0.06%"
"Jun 22, 2015","657.80","658.18","659.93","656.43","23.11K","-0.13%"
"Jun 19, 2015","658.63","660.00","662.40","657.26","24.96K","0.18%"
"Jun 18, 2015","657.43","656.63","659.37","655.80","20.83K","-0.08%"
"Jun 17, 2015","657.96","658.45","660.61","654.52","29.80K","-0.10%"
"Jun 16, 2015","658.63","665.89","667.78","658.63","35.22K","-0.85%"
"Jun 15, 2015","664.27","662.52","666.53","660.77","38.46K","0.29%"
"Jun 12, 2015","662.37","661.40","663.77","656.09","47.59K","0.37%"
"Jun 11, 2015","659.92","655.63","659.92","654.07","37.02K","0.78%"
"Jun 10, 2015","654.78","657.52","657.52","649.82","32.66K","-0.31%"
"Jun 09, 2015","656.82","661.76","665.49","654.67","39.27K","-1.04%"
"Jun 08, 2015","663.75","661.11","668.75","661.11","41.65K","0.75%"
"Jun 05, 2015","658.84","651.25","661.04","651.25","37.57K","1.16%"
"Jun 04, 2015","651.28","649.07","653.80","649.07","29.10K","0.58%"
"Jun 03, 2015","647.51","644.85","649.85","644.10","22.68K","0.12%"
"Jun 02, 2015","646.74","654.40","656.99","646.74","26.48K","-1.22%"
"Jun 01, 2015","654.76","654.96","661.37","653.89","21.48K","-0.02%"
"May 29, 2015","654.92","656.18","661.90","654.70","32.02K","0.08%"
"May 28, 2015","654.39","647.45","659.49","645.78","35.04K","1.26%"
"May 27, 2015","646.27","642.17","648.44","642.09","22.96K","0.20%"
"May 26, 2015","645.00","645.42","648.00","642.82","37.81K","0.10%"
"May 25, 2015","644.37","638.25","644.37","638.25","24.66K","0.88%"
"May 22, 2015","638.77","634.13","639.79","632.63","30.55K","0.77%"
"May 21, 2015","633.86","631.12","635.30","629.09","22.67K","0.45%"
"May 20, 2015","631.00","618.45","632.37","618.35","32.99K","2.07%"
"May 19, 2015","618.20","611.14","618.84","611.14","24.24K","1.37%"
"May 18, 2015","609.84","621.58","621.58","609.84","22.35K","-1.77%"
"May 15, 2015","620.81","628.82","629.31","620.81","19.95K","-1.24%"
"May 14, 2015","628.62","622.82","628.62","622.47","13.73K","0.81%"
"May 13, 2015","623.56","623.37","626.69","619.14","16.76K","-0.14%"
"May 12, 2015","624.46","631.51","631.51","620.54","18.61K","-1.04%"
"May 11, 2015","631.02","635.49","635.49","628.54","13.47K","-0.67%"
"May 08, 2015","635.29","632.22","635.46","631.31","18.76K","0.25%"
"May 07, 2015","633.69","624.50","633.69","623.95","21.54K","1.19%"
"May 06, 2015","626.25","631.49","633.93","624.23","29.59K","-1.02%"
"May 05, 2015","632.73","627.40","632.73","621.25","30.10K","0.63%"
"May 04, 2015","628.78","648.91","649.65","628.39","34.71K","-3.09%"
"Apr 27, 2015","648.84","651.57","654.86","648.64","17.68K","-0.49%"
"Apr 24, 2015","652.02","650.08","653.88","649.90","17.84K","0.25%"
"Apr 23, 2015","650.42","653.56","653.97","645.97","22.97K","-0.42%"
"Apr 22, 2015","653.18","651.29","654.86","649.82","36.60K","0.17%"
"Apr 21, 2015","652.04","653.47","655.61","651.78","25.47K","-0.26%"
"Apr 20, 2015","653.76","655.94","656.06","649.25","22.67K","-0.46%"
"Apr 17, 2015","656.77","657.04","659.16","655.17","29.66K","0.05%"
"Apr 16, 2015","656.45","653.87","658.07","653.87","29.98K","0.61%"
"Apr 15, 2015","652.47","646.18","652.47","645.78","20.00K","0.70%"
"Apr 14, 2015","647.92","651.64","654.03","647.36","18.84K","-0.65%"
"Apr 13, 2015","652.19","656.78","657.87","650.46","18.72K","-0.34%"
"Apr 10, 2015","654.41","654.15","658.34","653.27","25.44K","0.01%"
"Apr 09, 2015","654.32","648.93","654.32","647.75","30.54K","0.89%"
"Apr 08, 2015","648.52","645.69","648.52","643.68","19.29K","0.65%"
"Apr 07, 2015","644.35","639.26","644.35","636.70","19.96K","0.67%"
"Apr 06, 2015","640.03","643.28","645.71","638.72","13.24K","-0.52%"
"Apr 03, 2015","643.36","644.03","645.40","640.30","15.95K","0.21%"
"Apr 02, 2015","642.04","633.47","642.04","631.91","17.12K","1.40%"
"Apr 01, 2015","633.20","643.10","644.69","630.75","18.98K","-1.60%"
"Mar 31, 2015","643.49","635.62","643.49","635.62","14.03K","1.02%"
"Mar 30, 2015","636.97","640.91","643.19","632.96","17.09K","-0.71%"
"Mar 27, 2015","641.50","646.65","647.57","637.87","16.00K","-0.50%"
"Mar 26, 2015","644.70","638.94","646.15","638.35","15.32K","0.53%"
"Mar 25, 2015","641.32","643.81","644.50","639.23","20.58K","-0.10%"
"Mar 24, 2015","641.96","642.50","642.95","637.18","20.03K","-0.52%"
"Mar 23, 2015","645.29","650.23","651.34","644.04","17.90K","-0.65%"
"Mar 20, 2015","649.54","645.84","650.86","643.97","14.10K","0.66%"
"Mar 19, 2015","645.28","646.31","649.58","644.76","18.24K","-0.41%"
"Mar 18, 2015","647.93","650.51","650.86","644.86","19.09K","-0.35%"
"Mar 17, 2015","650.23","649.26","652.39","649.13","18.80K","-0.19%"
"Mar 16, 2015","651.48","652.86","653.52","649.30","20.24K","-0.46%"
"Mar 13, 2015","654.52","654.19","657.86","652.91","17.56K","0.06%"
"Mar 12, 2015","654.10","654.61","658.11","653.95","18.22K","0.02%"
"Mar 11, 2015","654.00","654.62","658.21","653.85","17.63K","-0.53%"
"Mar 10, 2015","657.49","656.00","658.58","655.41","19.25K","0.00%"
"Mar 09, 2015","657.48","662.67","663.22","654.86","25.71K","-0.77%"
"Mar 06, 2015","662.57","659.32","663.72","657.62","23.26K","0.21%"
"Mar 05, 2015","661.17","660.37","662.26","657.32","29.35K","0.12%"
"Mar 04, 2015","660.41","657.68","660.41","654.83","22.59K","0.69%"
"Mar 03, 2015","655.87","649.92","656.20","649.92","21.39K","0.62%"
"Mar 02, 2015","651.85","653.17","654.67","650.58","17.56K","-0.35%"
"Feb 27, 2015","654.14","656.53","656.70","651.39","18.34K","-0.16%"
"Feb 26, 2015","655.17","652.12","655.17","650.94","17.89K","0.62%"
"Feb 25, 2015","651.11","652.36","656.59","651.11","22.50K","-0.30%"
"Feb 24, 2015","653.10","650.43","653.74","649.69","11.32K","0.41%"
"Feb 13, 2015","650.46","649.64","651.88","648.01","15.25K","0.14%"
"Feb 12, 2015","649.56","647.15","651.21","647.15","16.54K","0.41%"
"Feb 11, 2015","646.88","639.76","647.25","639.42","13.23K","0.95%"
"Feb 10, 2015","640.80","640.35","643.14","639.26","13.58K","0.15%"
"Feb 09, 2015","639.82","642.89","645.02","639.42","15.42K","-0.55%"
"Feb 06, 2015","643.36","636.19","643.36","636.19","13.58K","1.13%"
"Feb 05, 2015","636.14","632.95","636.56","632.54","15.40K","0.82%"
"Feb 04, 2015","630.94","627.08","630.94","622.85","19.89K","0.40%"
"Feb 03, 2015","628.44","645.67","645.72","628.44","23.15K","-2.40%"
"Feb 02, 2015","643.91","646.73","649.82","643.41","16.27K","-0.57%"
"Jan 30, 2015","647.59","654.82","655.92","643.18","28.43K","-1.10%"
"Jan 29, 2015","654.79","653.37","656.94","649.27","23.38K","0.55%"
"Jan 28, 2015","651.21","644.61","652.41","644.01","25.74K","0.85%"
"Jan 27, 2015","645.75","644.29","651.33","639.89","34.44K","0.18%"
"Jan 26, 2015","644.60","639.78","644.92","639.78","27.52K","1.02%"
"Jan 23, 2015","638.11","637.12","641.67","637.12","26.18K","0.29%"
"Jan 22, 2015","636.25","635.26","636.25","632.00","12.96K","0.33%"
"Jan 21, 2015","634.17","639.64","640.60","633.58","10.78K","-0.59%"
"Jan 20, 2015","637.93","636.22","640.55","635.78","17.42K","0.23%"
"Jan 19, 2015","636.49","637.94","639.69","633.38","18.28K","-0.18%"
"Jan 16, 2015","637.63","638.51","641.21","637.59","20.50K","-0.07%"
"Jan 15, 2015","638.10","639.12","641.25","636.70","20.88K","0.28%"
"Jan 14, 2015","636.34","634.47","637.22","629.65","19.50K","0.56%"
"Jan 13, 2015","632.80","628.77","632.80","627.92","16.43K","0.73%"
"Jan 12, 2015","628.24","634.33","636.44","628.24","17.66K","-0.94%"
"Jan 09, 2015","634.22","629.33","635.46","629.33","17.81K","0.90%"
"Jan 08, 2015","628.54","633.01","634.50","626.03","13.32K","-0.46%"
"Jan 07, 2015","631.47","632.07","637.99","631.47","21.90K","-0.15%"
"Jan 06, 2015","632.42","623.29","632.42","622.55","16.14K","0.77%"
"Jan 05, 2015","627.56","631.76","633.85","627.50","13.41K","-0.60%"
"Dec 31, 2014","631.36","619.01","631.36","618.77","20.59K","2.39%"
"Dec 30, 2014","616.62","606.33","616.62","598.60","15.14K","1.73%"
"Dec 29, 2014","606.12","609.47","615.81","601.46","18.07K","-1.03%"
"Dec 26, 2014","612.44","619.77","619.77","610.57","18.08K","-1.27%"
"Dec 25, 2014","620.30","622.83","623.73","618.31","14.18K","-0.71%"
"Dec 24, 2014","624.73","624.71","626.55","622.33","14.73K","0.47%"
"Dec 23, 2014","621.80","624.65","626.62","620.37","14.79K","-0.36%"
"Dec 22, 2014","624.03","618.26","624.40","618.22","15.03K","1.42%"
"Dec 19, 2014","615.29","622.24","625.60","612.58","21.27K","-1.26%"
"Dec 18, 2014","623.16","622.42","627.24","620.53","20.04K","0.25%"
"Dec 17, 2014","621.62","637.10","637.95","608.76","37.73K","-2.51%"
"Dec 16, 2014","637.64","648.76","650.23","637.64","30.26K","-1.91%"
"Dec 15, 2014","650.08","652.98","656.84","649.92","17.76K","-0.50%"
"Dec 12, 2014","653.36","649.42","653.62","649.42","18.15K","0.60%"
"Dec 11, 2014","649.47","650.52","656.07","648.68","19.47K","-0.73%"
"Dec 10, 2014","654.24","639.75","654.24","637.62","23.66K","2.18%"
"Dec 09, 2014","640.26","659.59","659.59","637.11","41.16K","-3.01%"
"Dec 08, 2014","660.13","666.21","666.48","660.13","31.89K","-0.62%"
"Dec 05, 2014","664.28","663.81","667.66","661.68","26.96K","0.16%"
"Dec 04, 2014","663.23","662.48","668.31","662.48","28.76K","0.23%"
"Dec 03, 2014","661.72","659.84","663.92","658.65","26.85K","0.54%"
"Dec 02, 2014","658.18","656.18","658.81","656.03","19.31K","0.39%"
"Dec 01, 2014","655.63","657.95","662.25","655.63","21.98K","-0.43%"
"Nov 28, 2014","658.45","655.58","661.15","654.72","38.13K","0.44%"
"Nov 27, 2014","655.56","648.84","655.56","644.47","21.28K","0.77%"
"Nov 26, 2014","650.56","657.91","660.56","648.87","30.27K","-0.96%"
"Nov 25, 2014","656.87","654.45","659.93","654.45","16.42K","0.40%"
"Nov 24, 2014","654.25","654.70","656.62","650.19","23.65K","-0.53%"
"Nov 21, 2014","657.75","666.94","667.78","657.61","29.49K","-1.16%"
"Nov 20, 2014","665.47","659.04","665.47","658.98","29.29K","1.39%"
